Sample_ID	Chromosome	Start	End	Num_Probes	Segment_Mean
TCGA-LL-A5YO-01	9	69235225	75550845	4148	0.0472
TCGA-LL-A5YO-01	9	75559870	76068609	414	0.1958
TCGA-LL-A5YO-01	9	76068833	95464468	13001	-0.0269
TCGA-LL-A5YO-01	9	95464498	95685601	299	0.0701
TCGA-LL-A5YO-01	9	95688135	96385085	488	-0.3547
TCGA-LL-A5YO-01	9	96387205	100111580	2189	0.0567
TCGA-LL-A5YO-01	9	100113235	100113899	2	-1.6976
TCGA-LL-A5YO-01	9	100114839	102252091	1262	0.0374
TCGA-LL-A5YO-01	9	102254173	102254537	5	-1.1638
TCGA-LL-A5YO-01	9	102256798	113351116	7453	0.0459
TCGA-LL-A5YO-01	9	113354203	138044505	14691	-0.0409
TCGA-LL-A5YO-01	10	366509	4003226	2097	-0.0578
TCGA-LL-A5YO-01	10	4003750	14459237	8180	0.2578
TCGA-LL-A5YO-01	10	14459836	28734824	9518	-0.0486
TCGA-LL-A5YO-01	10	28735332	34630336	4193	0.0158
TCGA-LL-A5YO-01	10	34630982	62048333	12752	0.0818
TCGA-LL-A5YO-01	10	62049768	63166466	724	0.273
TCGA-LL-A5YO-01	10	63176919	63445566	121	0.0631
TCGA-LL-A5YO-01	10	63450265	64061636	374	0.3099
TCGA-LL-A5YO-01	10	64061848	70315835	3564	0.0862
TCGA-LL-A5YO-01	10	70316772	84983744	9137	0.004
TCGA-LL-A5YO-01	10	84983849	84987795	4	-1.4566
TCGA-LL-A5YO-01	10	84989111	85837150	605	-0.0291
TCGA-LL-A5YO-01	10	85842208	86217476	300	0.2371
TCGA-LL-A5YO-01	10	86219472	86407971	119	0.0354
TCGA-LL-A5YO-01	10	86408388	87881541	627	-0.0359
TCGA-LL-A5YO-01	10	87881542	87881543	2	1.6359
TCGA-LL-A5YO-01	10	87881544	88053363	228	-0.0358
TCGA-LL-A5YO-01	10	88054808	129167947	26822	-0.1034
TCGA-LL-A5YO-01	10	129169693	133411599	1575	-0.0316
TCGA-LL-A5YO-01	11	456012	13764168	8147	-0.101
TCGA-LL-A5YO-01	11	13765691	46308850	21081	-0.0201
TCGA-LL-A5YO-01	11	46309059	46309432	2	-2.113
TCGA-LL-A5YO-01	11	46311342	56858611	1649	-0.0334
TCGA-LL-A5YO-01	11	56858675	132041802	45133	-0.0934
TCGA-LL-A5YO-01	11	132042629	132042886	2	-3.7161
TCGA-LL-A5YO-01	11	132045164	133733708	965	-0.0825
TCGA-LL-A5YO-01	11	133734540	133737617	3	-2.0444
TCGA-LL-A5YO-01	11	133738509	134272740	203	-0.1205
TCGA-LL-A5YO-01	12	780472	26234980	15095	-0.1075
TCGA-LL-A5YO-01	12	26239147	43785447	7191	-0.0084
TCGA-LL-A5YO-01	12	43785493	53216487	5111	-0.0912
TCGA-LL-A5YO-01	12	53216703	55531758	1250	-0.0129
TCGA-LL-A5YO-01	12	55536625	55539857	4	-1.6255
TCGA-LL-A5YO-01	12	55547693	70463687	9108	-0.0153
TCGA-LL-A5YO-01	12	70464976	96526746	15709	0.0747
TCGA-LL-A5YO-01	12	96528195	106378157	6526	-0.1127
TCGA-LL-A5YO-01	12	106378636	132076412	13989	-0.0289
TCGA-LL-A5YO-01	12	132090108	132605822	48	-0.2112
TCGA-LL-A5YO-01	13	18874255	19018247	88	-0.0699
TCGA-LL-A5YO-01	13	19020961	25389867	3134	0.041
TCGA-LL-A5YO-01	13	25391846	41360628	11019	0.1709
TCGA-LL-A5YO-01	13	41364696	47681448	4037	0.0791
TCGA-LL-A5YO-01	13	47682425	70703377	10973	-0.1851
TCGA-LL-A5YO-01	13	70705902	70706251	3	-2.2921
TCGA-LL-A5YO-01	13	70706407	95497790	15387	-0.1945
TCGA-LL-A5YO-01	13	95500055	95500374	2	-2.8351
TCGA-LL-A5YO-01	13	95502342	114226675	12108	-0.2016
TCGA-LL-A5YO-01	14	20033191	45638831	13165	-0.0152
TCGA-LL-A5YO-01	14	45639009	45923410	86	0.2337
TCGA-LL-A5YO-01	14	45926715	51936966	3434	0.142
TCGA-LL-A5YO-01	14	51940032	56046201	2649	0.0482
TCGA-LL-A5YO-01	14	56046310	95626158	24721	0.1194
TCGA-LL-A5YO-01	14	95626339	105533894	5525	0.1915
TCGA-LL-A5YO-01	15	23437561	39102716	7721	-0.0822
TCGA-LL-A5YO-01	15	39103081	59888079	12158	0.006
TCGA-LL-A5YO-01	15	59888807	60393575	370	0.1985
TCGA-LL-A5YO-01	15	60400294	71747462	7431	0.0042
TCGA-LL-A5YO-01	15	71748042	71748795	2	-2.1829
TCGA-LL-A5YO-01	15	71748942	101106871	16768	0.003
TCGA-LL-A5YO-01	15	101107422	101344124	130	-0.0842
TCGA-LL-A5YO-01	16	603333	46606783	13998	-0.0183
TCGA-LL-A5YO-01	16	46607060	77543343	18871	-0.0994
TCGA-LL-A5YO-01	16	77544309	89317317	8139	-0.0086
TCGA-LL-A5YO-01	17	1074619	6734233	2815	-0.0051
TCGA-LL-A5YO-01	17	6740577	81847258	33899	-0.0965
TCGA-LL-A5YO-01	17	81862798	82959812	392	0.0022
TCGA-LL-A5YO-01	18	326691	8970563	4845	0.3502
TCGA-LL-A5YO-01	18	8971953	14586969	3371	0.2342
TCGA-LL-A5YO-01	18	14587572	14661644	22	0.5019
TCGA-LL-A5YO-01	18	21109102	21212895	35	-0.1912
TCGA-LL-A5YO-01	18	21215517	22736530	784	0.037
TCGA-LL-A5YO-01	18	22742587	25434737	1667	-0.1156
TCGA-LL-A5YO-01	18	25435408	27339680	1245	0.008
TCGA-LL-A5YO-01	18	27341544	63419498	22756	-0.1051
TCGA-LL-A5YO-01	18	63419947	79349796	8053	-0.1907
TCGA-LL-A5YO-01	19	283868	2464571	435	-0.0405
TCGA-LL-A5YO-01	19	2465173	9923070	2862	-0.1035
TCGA-LL-A5YO-01	19	9923081	23860649	5708	-0.0139
TCGA-LL-A5YO-01	19	23861317	23872082	16	0.1223
TCGA-LL-A5YO-01	19	27749470	30224065	1876	0.3474
TCGA-LL-A5YO-01	19	30232259	30881872	476	0.1586
TCGA-LL-A5YO-01	19	30881934	34879401	2612	0.2189
TCGA-LL-A5YO-01	19	34880270	41332592	3106	0.1293
TCGA-LL-A5YO-01	19	41334999	58370362	6975	0.0059
TCGA-LL-A5YO-01	20	472817	1890109	845	0.041
TCGA-LL-A5YO-01	20	1890292	3133064	926	0.151
TCGA-LL-A5YO-01	20	3133172	23124543	13541	0.0523
TCGA-LL-A5YO-01	20	23125207	24332803	695	-0.0586
TCGA-LL-A5YO-01	20	24332837	24447177	95	0.0628
TCGA-LL-A5YO-01	20	24448262	25149759	379	0.2934
TCGA-LL-A5YO-01	20	25151782	63588502	20919	0.0481
TCGA-LL-A5YO-01	21	13974127	18162519	2590	0.302
TCGA-LL-A5YO-01	21	18163075	18164068	6	-1.1765
TCGA-LL-A5YO-01	21	18164668	29543288	7370	0.2382
TCGA-LL-A5YO-01	21	29543641	30213037	510	0.5209
TCGA-LL-A5YO-01	21	30213442	46262057	10047	0.2727
TCGA-LL-A5YO-01	22	16934932	48288009	16487	-0.1049
TCGA-LL-A5YO-01	22	48288100	48288289	2	-2.325
TCGA-LL-A5YO-01	22	48288383	48940621	515	-0.0989
TCGA-LL-A5YO-01	X	3236359	11370632	2276	0.1765
TCGA-LL-A5YO-01	X	11370765	16743879	3169	0.0843
TCGA-LL-A5YO-01	X	16744035	18809195	963	-0.098
TCGA-LL-A5YO-01	X	18811035	30785438	6155	-0.0077
TCGA-LL-A5YO-01	X	30785522	49734547	8191	0.0822
TCGA-LL-A5YO-01	X	49738634	96374429	15596	-0.0025
TCGA-LL-A5YO-01	X	96375811	124061185	13379	-0.1327
TCGA-LL-A5YO-01	X	124066227	149416559	12070	0.0537
TCGA-LL-A5YO-01	X	149416883	155677414	2006	0.0427384346959123
TCGA-AO-A0J6-01	1	3301765	6927666	2334	-0.4331
TCGA-AO-A0J6-01	1	6930211	7445781	354	-1.5188
TCGA-AO-A0J6-01	1	7451059	8853577	777	-0.4312
TCGA-AO-A0J6-01	1	8853619	8859635	7	-1.7208
TCGA-AO-A0J6-01	1	8865053	33161003	12402	-0.4296
TCGA-AO-A0J6-01	1	33164672	33550619	214	0.1306
TCGA-AO-A0J6-01	1	33550679	33846578	254	0.2017
TCGA-AO-A0J6-01	1	33846757	34377235	419	0.113
TCGA-AO-A0J6-01	1	34379235	66101154	19093	0.387
TCGA-AO-A0J6-01	1	66103415	66193972	54	-0.396
TCGA-AO-A0J6-01	1	66196616	90270949	14609	0.3664
TCGA-AO-A0J6-01	1	90273242	114712638	14298	0.0936
TCGA-AO-A0J6-01	1	114712659	119984772	3354	0.1246
TCGA-AO-A0J6-01	1	146716041	150258156	146	0.4428
TCGA-AO-A0J6-01	1	150261883	155770766	2610	0.4956
TCGA-AO-A0J6-01	1	155776019	158301746	1478	0.7602
TCGA-AO-A0J6-01	1	158309227	158650857	220	0.6647
TCGA-AO-A0J6-01	1	158651233	170678018	8621	0.7674
TCGA-AO-A0J6-01	1	170680851	186235382	9613	0.1055
TCGA-AO-A0J6-01	1	186235759	186348995	61	-0.3671
TCGA-AO-A0J6-01	1	186354747	247650984	38915	0.1007
TCGA-AO-A0J6-01	2	480597	4219880	1769	0.9717
TCGA-AO-A0J6-01	2	4222802	4573543	273	0.4427
TCGA-AO-A0J6-01	2	4593410	4800941	164	-0.4876
TCGA-AO-A0J6-01	2	4803642	9208926	3169	0.4659
TCGA-AO-A0J6-01	2	9209524	9636440	284	-0.4453
TCGA-AO-A0J6-01	2	9639080	32402929	14207	0.4721
TCGA-AO-A0J6-01	2	33108804	63732401	17492	0.1009
TCGA-AO-A0J6-01	2	63736348	63885836	50	-0.4389
TCGA-AO-A0J6-01	2	63887564	72859200	5594	0.1094
TCGA-AO-A0J6-01	2	72862231	72880016	13	-0.4645
TCGA-AO-A0J6-01	2	72882735	88807077	7769	0.0976
TCGA-AO-A0J6-01	2	88807503	88807650	2	-0.9223
TCGA-AO-A0J6-01	2	88807675	100333602	2155	0.1099
TCGA-AO-A0J6-01	2	100334581	100699766	280	0.4876
TCGA-AO-A0J6-01	2	100703820	104087280	2083	-0.4426
TCGA-AO-A0J6-01	2	104090109	104090780	5	-1.5958
TCGA-AO-A0J6-01	2	104094567	135374137	15738	-0.4506
TCGA-AO-A0J6-01	2	135377235	167362824	18225	-0.4683
TCGA-AO-A0J6-01	2	167366643	175454365	5177	-0.4494
TCGA-AO-A0J6-01	2	175455282	200851605	13370	0.1125
TCGA-AO-A0J6-01	2	200868072	209128361	4694	-0.4395
TCGA-AO-A0J6-01	2	209134632	209161747	27	-1.4263
TCGA-AO-A0J6-01	2	209168826	222156382	8089	-0.4512
TCGA-AO-A0J6-01	2	222156580	222159272	3	-1.5517
TCGA-AO-A0J6-01	2	222161773	223336378	761	-0.4166
TCGA-AO-A0J6-01	2	223336610	241151326	10661	0.0774
TCGA-AO-A0J6-01	2	241152059	241537572	215	-0.2402
TCGA-AO-A0J6-01	3	2170634	35931781	20173	0.3972
TCGA-AO-A0J6-01	3	35932175	39752162	2498	0.0965
TCGA-AO-A0J6-01	3	39753554	52576484	6286	-0.455
TCGA-AO-A0J6-01	3	52579318	52654047	39	-1.4977
TCGA-AO-A0J6-01	3	52658160	55840737	2304	-0.4737
TCGA-AO-A0J6-01	3	55844146	55859789	36	-0.2807
TCGA-AO-A0J6-01	3	55859907	55860282	2	0.5865
TCGA-AO-A0J6-01	3	55860475	56822340	574	-0.461
TCGA-AO-A0J6-01	3	56822572	65884789	5593	0.094
TCGA-AO-A0J6-01	3	65885440	65929147	35	0.5285
TCGA-AO-A0J6-01	3	65935665	74450876	5935	0.0953
TCGA-AO-A0J6-01	3	74456014	97954120	9787	0.067
TCGA-AO-A0J6-01	3	97954689	112316877	7990	0.0842
TCGA-AO-A0J6-01	3	112319791	112374566	47	-0.4698
TCGA-AO-A0J6-01	3	112395969	114288979	1082	0.0922
TCGA-AO-A0J6-01	3	114297763	115021338	432	-0.5292
TCGA-AO-A0J6-01	3	115026137	116015403	597	0.0889
TCGA-AO-A0J6-01	3	116016969	116019466	2	-0.8176
TCGA-AO-A0J6-01	3	116019524	118619074	1890	0.0554
TCGA-AO-A0J6-01	3	118620485	135927885	9990	0.1049
TCGA-AO-A0J6-01	3	135941035	135942666	2	1.159
TCGA-AO-A0J6-01	3	135943076	157677802	11488	0.0896
TCGA-AO-A0J6-01	3	157679986	164550406	3407	-0.4702
TCGA-AO-A0J6-01	3	164551019	169060409	1992	-0.5209
TCGA-AO-A0J6-01	3	169061543	169147953	70	-0.4559
TCGA-AO-A0J6-01	3	169151324	169156868	4	0.049
TCGA-AO-A0J6-01	3	169163542	173445369	2505	0.4387
TCGA-AO-A0J6-01	3	173912890	179158854	2598	0.7322
TCGA-AO-A0J6-01	3	179158942	179577463	353	0.6312
TCGA-AO-A0J6-01	3	179577947	185632540	2745	0.72
TCGA-AO-A0J6-01	3	185634894	185638214	2	-0.5498
TCGA-AO-A0J6-01	3	185638388	197812401	6780	0.7229
TCGA-AO-A0J6-01	4	1059384	8533986	4237	-0.4539
TCGA-AO-A0J6-01	4	8534461	24547013	10513	0.3294
TCGA-AO-A0J6-01	4	24550635	27535744	1925	0.8211
TCGA-AO-A0J6-01	4	27536233	27537073	2	-0.831
TCGA-AO-A0J6-01	4	27537263	29314452	1154	0.8125
TCGA-AO-A0J6-01	4	29316617	29316627	2	-1.6368
TCGA-AO-A0J6-01	4	29316643	29725606	281	0.8167
TCGA-AO-A0J6-01	4	29725847	32295595	1559	1.0512
TCGA-AO-A0J6-01	4	32295704	32296860	12	0.4656
TCGA-AO-A0J6-01	4	32299365	34096373	852	1.039
TCGA-AO-A0J6-01	4	34099453	43324183	5439	-0.4664
TCGA-AO-A0J6-01	4	43324316	43422435	44	0.0911
TCGA-AO-A0J6-01	4	43422913	43423145	3	-1.126
TCGA-AO-A0J6-01	4	43426409	43669824	141	0.0766
TCGA-AO-A0J6-01	4	43670363	47029476	1609	0.0318
TCGA-AO-A0J6-01	4	47031718	55501160	3097	0.081
TCGA-AO-A0J6-01	4	55511731	59662150	2435	0.4003
TCGA-AO-A0J6-01	4	59663211	59684990	25	0.7131
TCGA-AO-A0J6-01	4	59686167	59706384	22	0.3718
TCGA-AO-A0J6-01	4	59706901	59859395	93	0.6509
TCGA-AO-A0J6-01	4	59860027	60485425	374	0.3792
TCGA-AO-A0J6-01	4	60486464	61541609	607	-0.4966
TCGA-AO-A0J6-01	4	61541880	61543437	2	-1.7072
TCGA-AO-A0J6-01	4	61547349	61804638	122	-0.4697
TCGA-AO-A0J6-01	4	61805925	61806098	2	-2.079
TCGA-AO-A0J6-01	4	61808378	72357295	5020	-0.4812
TCGA-AO-A0J6-01	4	72360677	85587713	8043	0.0907
TCGA-AO-A0J6-01	4	85589091	86952012	795	0.6979
TCGA-AO-A0J6-01	4	86956004	90141341	1921	0.9081
TCGA-AO-A0J6-01	4	90142552	90772902	357	0.6839
TCGA-AO-A0J6-01	4	90773339	91104657	225	0.6679
TCGA-AO-A0J6-01	4	91107173	91594552	215	0.0534
TCGA-AO-A0J6-01	4	91597913	124814289	18646	0.4745
TCGA-AO-A0J6-01	4	124815952	135352818	5004	0.0929
TCGA-AO-A0J6-01	4	135359332	135702430	181	0.6513
TCGA-AO-A0J6-01	4	135705549	137154526	787	0.7017
TCGA-AO-A0J6-01	4	137227350	139110241	1323	0.924
TCGA-AO-A0J6-01	4	139114621	139129219	29	0.5546
TCGA-AO-A0J6-01	4	139129246	152626885	7398	0.9217
TCGA-AO-A0J6-01	4	152628057	158502054	3617	1.0786
TCGA-AO-A0J6-01	4	158507885	158545369	41	0.3766
TCGA-AO-A0J6-01	4	158550825	163015821	2595	1.0628
TCGA-AO-A0J6-01	4	163032591	163040816	22	0.6734
TCGA-AO-A0J6-01	4	163040873	167612931	2332	1.059
TCGA-AO-A0J6-01	4	167613550	187842528	10458	-0.4905
TCGA-AO-A0J6-01	5	913983	9479088	6245	0.178
TCGA-AO-A0J6-01	5	9481377	15331291	3725	0.5412
TCGA-AO-A0J6-01	5	15332460	15332597	6	0.0021
TCGA-AO-A0J6-01	5	15332903	15353899	18	0.5432
TCGA-AO-A0J6-01	5	15361869	20176778	2261	0.1665
TCGA-AO-A0J6-01	5	20182113	20846243	202	-0.6823
TCGA-AO-A0J6-01	5	20846671	22529538	791	0.1633
TCGA-AO-A0J6-01	5	22532789	26556479	2195	-0.2859
TCGA-AO-A0J6-01	5	26559947	31156887	2614	0.1688
TCGA-AO-A0J6-01	5	31159801	38353586	4201	-0.2574
TCGA-AO-A0J6-01	5	38360136	38367884	12	-1.1826
TCGA-AO-A0J6-01	5	38368555	38577652	141	-0.2435
TCGA-AO-A0J6-01	5	38585094	43545597	2956	0.1758
TCGA-AO-A0J6-01	5	43548078	54315900	2889	0.0775
TCGA-AO-A0J6-01	5	54324613	54333801	9	-0.4518
TCGA-AO-A0J6-01	5	54335985	55096545	562	0.0907
TCGA-AO-A0J6-01	5	55103233	125320194	38468	-0.4718
TCGA-AO-A0J6-01	5	125325967	130889050	3139	-0.446
TCGA-AO-A0J6-01	5	130895027	131140409	107	-0.3099
TCGA-AO-A0J6-01	5	131143088	131553336	209	-0.4411
TCGA-AO-A0J6-01	5	131558633	131558920	2	-1.7433
TCGA-AO-A0J6-01	5	131559971	136597937	3161	-0.423
TCGA-AO-A0J6-01	5	136601491	136822938	153	0.128
TCGA-AO-A0J6-01	5	136837080	141444562	2206	0.5017
TCGA-AO-A0J6-01	5	141447667	141450788	2	-0.6759
TCGA-AO-A0J6-01	5	141453510	145142957	2433	0.4852
TCGA-AO-A0J6-01	5	145147642	170583783	16898	0.0989
TCGA-AO-A0J6-01	5	170585822	170588200	3	-1.2144
TCGA-AO-A0J6-01	5	170590660	171663558	622	0.1363
TCGA-AO-A0J6-01	5	171663806	171664542	2	-0.9544
TCGA-AO-A0J6-01	5	171666379	180934240	4944	0.1106
TCGA-AO-A0J6-01	6	1011760	22052643	14868	-0.4171
TCGA-AO-A0J6-01	6	22055774	22056453	5	-2.5781
TCGA-AO-A0J6-01	6	22064410	24673772	1940	-0.4254
TCGA-AO-A0J6-01	6	24690799	41744714	8162	0.13
TCGA-AO-A0J6-01	6	41745880	67689489	12475	0.0957
TCGA-AO-A0J6-01	6	67690641	67842041	39	-0.4886
TCGA-AO-A0J6-01	6	67937264	78128942	5997	0.1022
TCGA-AO-A0J6-01	6	78345474	89832417	6498	-0.4588
TCGA-AO-A0J6-01	6	89835119	90511140	502	0.0288
TCGA-AO-A0J6-01	6	90521633	91423081	513	0.3792
TCGA-AO-A0J6-01	6	91426328	92603138	720	0.6455
TCGA-AO-A0J6-01	6	92608137	95927467	1135	0.3687
TCGA-AO-A0J6-01	6	95931753	95932126	2	0.0998
TCGA-AO-A0J6-01	6	95932306	96220079	195	-0.4625
TCGA-AO-A0J6-01	6	96220614	97246924	602	0.0907
TCGA-AO-A0J6-01	6	97250393	111203025	8208	-0.4595
TCGA-AO-A0J6-01	6	111206694	111219169	9	-1.4355
TCGA-AO-A0J6-01	6	111227227	132017061	12000	-0.4539
TCGA-AO-A0J6-01	6	132017930	148498580	10278	0.11
TCGA-AO-A0J6-01	6	148502613	160117889	7765	-0.4362
TCGA-AO-A0J6-01	6	160120316	160151834	19	-1.5236
TCGA-AO-A0J6-01	6	160154051	167147930	4449	-0.439
TCGA-AO-A0J6-01	6	167862052	167931668	29	-1.5546
TCGA-AO-A0J6-01	6	168457458	170596889	801	-0.4356
TCGA-AO-A0J6-01	7	664936	2889793	692	0.9059
TCGA-AO-A0J6-01	7	2890582	2893561	3	-0.8886
TCGA-AO-A0J6-01	7	2893809	5591633	1220	0.8958
TCGA-AO-A0J6-01	7	5597081	6416236	260	0.6686
TCGA-AO-A0J6-01	7	6422572	6423015	3	-0.5774
TCGA-AO-A0J6-01	7	6423420	6714725	119	0.6471
TCGA-AO-A0J6-01	7	6716916	7817746	592	0.4582
TCGA-AO-A0J6-01	7	7818366	7820581	7	0.0039
TCGA-AO-A0J6-01	7	7820611	9237639	513	0.4174
TCGA-AO-A0J6-01	7	9238948	18867407	5907	0.6447
TCGA-AO-A0J6-01	7	19748494	20404337	491	0.4618
TCGA-AO-A0J6-01	7	20404458	25881463	4062	0.667
TCGA-AO-A0J6-01	7	25884065	51759659	16539	0.107
TCGA-AO-A0J6-01	7	51759983	67948035	4527	0.082
TCGA-AO-A0J6-01	7	67951739	67971837	19	-0.5684
TCGA-AO-A0J6-01	7	67972561	100043368	16005	0.074
TCGA-AO-A0J6-01	7	100044993	100051919	6	-0.5557
TCGA-AO-A0J6-01	7	100052296	101707799	510	0.0474
TCGA-AO-A0J6-01	7	101711534	101716714	5	-0.6798
TCGA-AO-A0J6-01	7	101722108	156603846	29581	0.0702
TCGA-AO-A0J6-01	7	156611368	158592540	934	0.1015
TCGA-AO-A0J6-01	8	667625	3874891	1655	-0.483
TCGA-AO-A0J6-01	8	3877116	3998136	73	-1.6672
TCGA-AO-A0J6-01	8	3998316	4945773	503	-0.4938
TCGA-AO-A0J6-01	8	4946724	4966442	42	-1.7413
TCGA-AO-A0J6-01	8	4969577	6544539	573	-0.4867
TCGA-AO-A0J6-01	8	6545410	13859245	3225	-0.444
TCGA-AO-A0J6-01	8	13862287	17129593	2383	-0.4883
TCGA-AO-A0J6-01	8	17130918	17131498	5	-1.6615
TCGA-AO-A0J6-01	8	17134132	31500806	10141	-0.4489
TCGA-AO-A0J6-01	8	31500819	32791988	1014	-0.489
TCGA-AO-A0J6-01	8	32794454	32799738	3	-1.5908
TCGA-AO-A0J6-01	8	32799908	37793959	2567	-0.4849
TCGA-AO-A0J6-01	8	37799047	38064327	80	0.9348
TCGA-AO-A0J6-01	8	38066746	38073432	2	-0.7894
TCGA-AO-A0J6-01	8	38082834	38433805	164	0.9085
TCGA-AO-A0J6-01	8	38433828	38433974	7	0.2098
TCGA-AO-A0J6-01	8	38434429	38531112	44	0.9802
TCGA-AO-A0J6-01	8	38531258	38542325	2	-0.1485
TCGA-AO-A0J6-01	8	38544633	43080575	2627	0.9713
TCGA-AO-A0J6-01	8	46547532	47252758	283	0.0562
TCGA-AO-A0J6-01	8	47322675	47473014	61	-0.517
TCGA-AO-A0J6-01	8	47475358	48783771	603	0.0539
TCGA-AO-A0J6-01	8	48784048	48784125	2	-1.1685
TCGA-AO-A0J6-01	8	48787763	55680636	4086	0.0479
TCGA-AO-A0J6-01	8	55684544	56259673	177	0.754
TCGA-AO-A0J6-01	8	56260770	56264349	2	-0.5752
TCGA-AO-A0J6-01	8	56267969	82425527	15412	0.7496
TCGA-AO-A0J6-01	8	82425795	84226816	1007	0.4525
TCGA-AO-A0J6-01	8	84229207	103032879	10644	0.0864
TCGA-AO-A0J6-01	8	103041055	103048324	9	-0.5409
TCGA-AO-A0J6-01	8	103051735	114438504	6024	0.0817
TCGA-AO-A0J6-01	8	114439115	127662907	8742	0.1178
TCGA-AO-A0J6-01	8	127663526	127664059	6	-1.3727
TCGA-AO-A0J6-01	8	127666536	144182542	10108	0.1162
TCGA-AO-A0J6-01	9	789794	5014868	3112	-0.441
TCGA-AO-A0J6-01	9	5019919	7389890	791	0.0904
TCGA-AO-A0J6-01	9	7390841	12540761	2464	0.0539
TCGA-AO-A0J6-01	9	12541971	15018539	1900	0.0955
TCGA-AO-A0J6-01	9	15031400	15032735	3	-1.6242
TCGA-AO-A0J6-01	9	15033954	20466107	4359	0.0739
TCGA-AO-A0J6-01	9	20471314	20471662	2	-1.0915
TCGA-AO-A0J6-01	9	20476132	21549419	818	0.0688
TCGA-AO-A0J6-01	9	21550593	22005395	262	-1.4263
TCGA-AO-A0J6-01	9	22009961	26006567	2500	-0.4728
TCGA-AO-A0J6-01	9	26006575	28402986	1474	-0.4216
TCGA-AO-A0J6-01	9	28403162	31632243	1501	-0.4747
TCGA-AO-A0J6-01	9	31634123	31652558	8	-1.3814
TCGA-AO-A0J6-01	9	31654562	32332857	491	-0.4653
TCGA-AO-A0J6-01	9	32333060	32333632	2	-1.8525
TCGA-AO-A0J6-01	9	32334498	33217214	643	-0.4344
TCGA-AO-A0J6-01	9	33217268	38752071	3276	0.4918
TCGA-AO-A0J6-01	9	68423153	115562133	31710	0.1001
TCGA-AO-A0J6-01	9	115562425	119592293	3065	-0.0582
TCGA-AO-A0J6-01	9	119599745	119600196	4	-1.0823
TCGA-AO-A0J6-01	9	119603313	125993700	3994	-0.0407
TCGA-AO-A0J6-01	9	125993893	125993910	2	-2.0544
TCGA-AO-A0J6-01	9	125993970	138044505	6140	-0.0581
TCGA-AO-A0J6-01	10	366509	5789487	3489	0.473
TCGA-AO-A0J6-01	10	5790714	5810331	10	0.0089
TCGA-AO-A0J6-01	10	5817428	8609132	2294	0.4628
TCGA-AO-A0J6-01	10	8609914	8623184	13	-0.014
TCGA-AO-A0J6-01	10	8625072	8831648	180	0.4962
TCGA-AO-A0J6-01	10	8836886	8865911	11	-0.4818
TCGA-AO-A0J6-01	10	8866546	24119469	10955	0.4671
TCGA-AO-A0J6-01	10	24119643	24490828	292	0.0887
TCGA-AO-A0J6-01	10	24491686	24574091	71	-0.5044
TCGA-AO-A0J6-01	10	24577645	37315483	8314	0.0997
TCGA-AO-A0J6-01	10	37316991	49665982	4033	0.0706
TCGA-AO-A0J6-01	10	49667456	50883461	155	0.1138
TCGA-AO-A0J6-01	10	50884062	72047151	13074	0.0275
TCGA-AO-A0J6-01	10	72048709	81176270	5256	-0.0931
TCGA-AO-A0J6-01	10	81186077	83288588	1472	-0.399
TCGA-AO-A0J6-01	10	83289725	83290540	4	-1.3462
TCGA-AO-A0J6-01	10	83293178	87889949	2935	-0.3945
TCGA-AO-A0J6-01	10	87892180	87897393	9	-1.2354
TCGA-AO-A0J6-01	10	87898118	87902277	9	-0.0652
TCGA-AO-A0J6-01	10	87902349	87926752	49	-0.8983
TCGA-AO-A0J6-01	10	87940914	90203706	1592	-0.3975
TCGA-AO-A0J6-01	10	90208100	93589252	1847	-0.1133
TCGA-AO-A0J6-01	10	93590723	93590901	2	-1.1538
TCGA-AO-A0J6-01	10	93595482	94558216	594	-0.0936
TCGA-AO-A0J6-01	10	94564375	101250151	4019	-0.0106
TCGA-AO-A0J6-01	10	101250229	103605532	1003	-0.0693
TCGA-AO-A0J6-01	10	103611295	103859796	146	-0.6785
TCGA-AO-A0J6-01	10	103862101	108954003	3510	-0.0562
TCGA-AO-A0J6-01	10	108957886	121338735	8607	0.0106
TCGA-AO-A0J6-01	10	121344170	121396021	42	-0.6692
TCGA-AO-A0J6-01	10	121399970	133411599	7353	0.0199
TCGA-AO-A0J6-01	11	456012	10273556	5298	0.0818
TCGA-AO-A0J6-01	11	10273661	14809998	3540	0.1091
TCGA-AO-A0J6-01	11	14822570	14882090	18	-0.3648
TCGA-AO-A0J6-01	11	14888727	20865284	4291	0.1114
TCGA-AO-A0J6-01	11	20868100	22002288	832	0.0609
TCGA-AO-A0J6-01	11	22003207	22015932	10	-0.4861
TCGA-AO-A0J6-01	11	22024286	34288856	7662	0.0831
TCGA-AO-A0J6-01	11	34290795	37673560	2120	0.1222
TCGA-AO-A0J6-01	11	37676021	42843667	3278	0.0667
TCGA-AO-A0J6-01	11	42844428	47383224	2735	0.108
TCGA-AO-A0J6-01	11	47383999	61843963	4006	0.0698
TCGA-AO-A0J6-01	11	61847704	61849464	4	-0.7519
TCGA-AO-A0J6-01	11	61854989	69757916	2939	0.0633
TCGA-AO-A0J6-01	11	69767755	70449792	354	0.502
TCGA-AO-A0J6-01	11	70453844	70461695	5	-0.3259
TCGA-AO-A0J6-01	11	70462065	73828192	1613	0.4669
TCGA-AO-A0J6-01	11	73830380	74443641	320	0.1083
