logFC	AveExpr	t	P.Value	adj.P.Val	B
TMEM131	0.27920572488604	4.21194035819819	2.15157001582592	0.0335784595876019	0.144453718939838	-4.0798003054702
AURKA	-0.377493889043846	5.34683543393914	-2.15136040965256	0.0335953897476548	0.144464295529397	-4.08022189963517
STH	0.0885336382585582	0.0943267711085511	2.15135289165672	0.0335959971232708	0.144464295529397	-4.08023702035577
SLC35F5	0.318788140923441	4.23695213946289	2.15115880409323	0.0336116806682209	0.144499307445318	-4.08062736608925
OR6F1	0.0227971581596023	0.0150561209344204	2.15015913742073	0.0336925608349517	0.144814526280509	-4.08263736731244
STXBP5	0.315846440552364	3.02584974047247	2.149733520116	0.0337270474753735	0.144924560167525	-4.08349288356486
SNRPF	-0.274914294588037	5.83009916054975	-2.14965653841464	0.0337332883642378	0.144924560167525	-4.08364760478801
PRDM5	0.225945143292837	1.01446817244798	2.14946981876078	0.033748429841567	0.144931059888089	-4.08402286106441
INHA	0.396480917990717	1.36933219909481	2.14945133581274	0.03374992898182	0.144931059888089	-4.08406000519037
AMER1	-0.341866258112554	3.13642478681915	-2.14888122064084	0.033796199016732	0.145097237140847	-4.08520558910699
C12orf75	0.426593106117315	4.18011922952589	2.14827338582526	0.0338455908805183	0.145276739888354	-4.08642665922036
SLC16A11	0.348321030103588	1.12299517733951	2.1480562879156	0.0338632471268081	0.145307299591827	-4.08686270704202
AMFR	0.254379005591815	5.76873959788147	2.14799937045856	0.0338678774582277	0.145307299591827	-4.08697702080902
NDUFAF4	-0.273647629737751	4.8176074949277	-2.14766702838391	0.0338949250034198	0.145390789789686	-4.0876444454616
TAF6L	0.247835537487534	3.78045177235912	2.14754216136117	0.0339050920989607	0.145401850874706	-4.08789518465935
TPK1	0.264052058818586	1.22568912616608	2.14720732179694	0.0339323689137966	0.145486265553201	-4.08856749309981
LARS2	0.276873577382137	3.91814577943668	2.14678236895252	0.0339670139424401	0.14560113348217	-4.08942059711222
TDRD1	0.607036087554357	0.820799163383978	2.1466896579896	0.0339745764378865	0.14560113348217	-4.08960669620641
STAC	-0.575351772516219	2.74551153109968	-2.14659920049007	0.0339819565227422	0.14560113348217	-4.08978826480153
CYB5A	0.434101215598986	3.81199322159892	2.14582660104112	0.0340450465958507	0.145824893146227	-4.09133875981841
B4GAT1	0.288900312934758	4.77631475503542	2.14577332328558	0.0340494009673931	0.145824893146227	-4.09144566165461
INHBB	0.673240858525838	4.2832546717059	2.14533744433592	0.0340850433181167	0.145944919557192	-4.09232016138722
MAFK	0.34908299039157	3.78569119175729	2.14445529636127	0.0341572765318044	0.146192851076371	-4.0940895071412
ZNF410	0.140399585964659	1.0468833371481	2.14444394997038	0.0341582064750751	0.146192851076371	-4.09411226052164
KCNJ2	0.421278168913984	2.33044284719334	2.14353565329132	0.0342327210932669	0.146479046196536	-4.0959333462038
NDUFA4L2	0.630722319675304	4.14779191964996	2.14342421722404	0.0342418727461351	0.146485493120941	-4.09615672068876
GDE1	0.279799253922447	5.77369316513281	2.14327152535801	0.0342544159595379	0.146506442901943	-4.09646277543112
TMEM102	0.332198475830848	3.8444246765189	2.14258319925738	0.034311009453428	0.146713037921881	-4.09784220389027
BANK1	0.507708586376541	1.37296556435593	2.14244387565799	0.0343224743505542	0.146713037921881	-4.09812136350488
SPP2	0.0274861968118333	0.0248461780783415	2.14240480386692	0.034325690152069	0.146713037921881	-4.09819964779476
IL2RG	0.592776402653021	5.23665784811034	2.14215042621296	0.0343466330699385	0.146769811831644	-4.09870928712164
SCUBE1	0.318252474343959	0.56916079041081	2.14187379631201	0.0343694205738945	0.146834015505765	-4.09926344518103
RASA4	0.109873549550411	0.377712465426771	2.14173935856134	0.0343804996661704	0.146834015505765	-4.09953273348421
RIOK2	0.192598359020435	3.69804934556648	2.14168903889125	0.0343846473343964	0.146834015505765	-4.09963352334157
ZCCHC7	-0.255708867970039	4.69316401250752	-2.14117106807082	0.0344273669842821	0.146983685112707	-4.10067088790588
RGL2	0.294387128551364	5.71998584138879	2.14052134386835	0.0344810179653589	0.147159324429422	-4.10197179526999
MBD5	0.255458719437942	2.20693131470339	2.14039921498393	0.0344911108370602	0.147159324429422	-4.10221628678426
CRYBB3	0.233686897608369	0.952091465716506	2.14038639174649	0.034492170712536	0.147159324429422	-4.10224195705841
SMIM12	0.233926254085615	3.85037736558423	2.14030102975051	0.0344992268324704	0.147159324429422	-4.10241283587716
ZBTB1	0.276982620324719	4.31579322876872	2.14012584670855	0.0345137115766381	0.147170167116248	-4.10276350009349
DAGLB	0.220544179086084	3.80438825708873	2.14008451055702	0.034517130161287	0.147170167116248	-4.10284623889871
LCN12	0.224403000051761	0.832589787994911	2.1399078798191	0.0345317411889776	0.147185119454239	-4.10319976800003
UCP1	0.110317096424516	0.182735372671195	2.13985640713411	0.0345360000556473	0.147185119454239	-4.10330278631554
B3GALT6	0.270800487143998	5.09106087021582	2.13918682384879	0.0345914430396732	0.147360389844635	-4.10464269436424
BCL2L2	0.294852823251691	4.93775225730505	2.13917397917705	0.0345925073598021	0.147360389844635	-4.10466839416538
SLC25A34	0.205293691070812	0.875515048574226	2.1386865923102	0.0346329135897631	0.147499723781607	-4.10564345995377
PLEKHH2	0.430596152985607	1.47474384656656	2.13844060207894	0.0346533226269085	0.147526414026901	-4.10613551030259
SUCNR1	0.365739294165286	1.61581990674767	2.13837237189676	0.0346589853147954	0.147526414026901	-4.10627198083876
PWWP2A	0.210378287261328	3.14162289862106	2.13833269798285	0.0346622783752991	0.147526414026901	-4.10635133274165
KPTN	0.282776433018522	4.00258081258656	2.13814524645939	0.0346778411083906	0.147559874190067	-4.10672623674736
ITIH2	0.156010583559756	0.325058629120105	2.13720911451341	0.0347556518696783	0.147858136206684	-4.10859805342539
TUBA3D	0.236890511893468	0.806181944128019	2.13700746423627	0.0347724326938596	0.14789668875628	-4.10900115904584
BHMT2	0.513284922895399	1.92312353022358	2.13686118367331	0.0347846101788688	0.147915649275922	-4.10929355688974
CD274	0.461514752011859	2.42399106479822	2.13648728516342	0.0348157530540067	0.14801523058971	-4.11004085296332
CSF2	0.305387612019149	0.605848250942914	2.13568791458736	0.0348824154336	0.148265741376045	-4.11163812001579
WWP1	0.359197758195145	5.03288312667686	2.13541341387948	0.0349053324946674	0.14833024527175	-4.11218648852545
SCNM1	-0.252192961181712	5.47544727453992	-2.13474721232567	0.0349610054125467	0.148494860507018	-4.11351708620217
IL7	0.304779695027423	1.4133198495662	2.13469916006277	0.0349650239977015	0.148494860507018	-4.11361304575042
PACRGL	0.259893217019519	3.11513669778008	2.13467171267978	0.0349673195870604	0.148494860507018	-4.11366785681454
JAZF1	0.279736789403123	3.63637409734274	2.13434800473831	0.034994403064412	0.148558583887742	-4.11431423667038
PISD	0.252130780722756	4.23559429888773	2.13430704380784	0.0349978314111615	0.148558583887742	-4.1143960210143
COA7	-0.295265852939391	5.06809414298665	-2.13403607101106	0.0350205186050249	0.148615114884715	-4.11493702053917
NLRC3	0.368040968782117	2.05467416370647	2.13396272858707	0.0350266613861161	0.148615114884715	-4.11508343846416
NPIPA5	-0.355816555680046	1.49221473614383	-2.13367533071672	0.0350507413256476	0.148684360093145	-4.11565714367284
SEC23IP	0.301853686059462	4.6022624485453	2.13356729294028	0.0350597970900229	0.148689856582985	-4.11587279090809
ALKBH2	-0.299597499987683	4.73200027852095	-2.13343278373697	0.0350710745274265	0.14870477075017	-4.11614126202361
UPK1A	0.475395032028261	0.89619529925844	2.13259083137316	0.0351417363017661	0.14897141798189	-4.11782138752254
CPVL	0.469540769326039	4.55729337449353	2.13227366663467	0.0351683866165932	0.149051416934426	-4.11845413528025
CD300A	0.403327658602131	3.76937142010186	2.13176566163592	0.0352111090399058	0.149184761216677	-4.11946743156698
CCL26	0.333311252717433	1.31814588188564	2.13171442270011	0.0352154206452183	0.149184761216677	-4.11956962340279
APELA	0.299445624371416	0.626383676954769	2.13161980289828	0.0352233838227165	0.149185512251784	-4.11975832886657
FBXO31	0.225378148178049	3.97307344359786	2.13117801527645	0.0352605851684255	0.149281566264493	-4.12063930825373
SOX15	0.621476087643717	1.94050488670003	2.13116544183926	0.0352616444294711	0.149281566264493	-4.12066437879218
ZNF428	0.359460051811342	5.46470423724061	2.13077521022625	0.0352945335439952	0.149387797048043	-4.12144240523889
ETS1	0.434903796830095	5.88084364255209	2.13000797174248	0.0353592745441552	0.149628767566378	-4.12297170927838
C5orf52	0.0416639997610591	0.0550629097459234	2.12989380916676	0.0353689165652833	0.149636522479	-4.12319922143517
MSH4	-0.12486411740614	0.268494821333021	-2.12962118878197	0.0353919509230403	0.149700920891032	-4.12374247541656
ADCY9	0.313843308973964	2.91629096368076	2.12931416650351	0.035417907510426	0.149757665582133	-4.12435420592216
EIF3H	-0.255909783302942	7.3592332743424	-2.12915068506966	0.0354317354379364	0.149757665582133	-4.12467990352979
IRF5	0.345984495488766	3.503559113495	2.12912366319598	0.0354340215079271	0.149757665582133	-4.12473373592769
IL21R	0.454621318384402	2.19288279709795	2.12909283926537	0.0354366293903967	0.149757665582133	-4.12479514193494
OXTR	0.514012732702792	1.95982915341759	2.12870131755821	0.035469768832115	0.149864661652074	-4.1255750422166
PTGER1	0.186520930516978	0.483181603093225	2.12824394786439	0.035508515756257	0.149974852368552	-4.12648594281754
E2F3	-0.395584058728822	5.12177733824434	-2.12816759006009	0.0355149881133059	0.149974852368552	-4.12663800000829
MAEA	0.24626535609308	4.25516662753879	2.1281163745604	0.0355193298913672	0.149974852368552	-4.12673998657583
LRRC9	0.0414216602575968	0.0476986300649389	2.12772849811363	0.0355522268981097	0.15008068288052	-4.1275123003268
EOMES	0.432465674990542	1.6477284361505	2.12738049285419	0.0355817647217942	0.150172289390815	-4.12820511504323
USP4	0.236396516261941	4.82705477395083	2.12699877343427	0.0356141885168064	0.150276033069924	-4.12896492862698
SNX11	0.216056976276128	4.47250402590642	2.12664123456237	0.035644581545117	0.150371164021574	-4.12967649703252
CD244	0.306726110058493	1.15960266988284	2.12652407117766	0.0356545460381279	0.150380091709568	-4.12990964988038
TRIM73	0.047678588738706	0.115920845057376	2.12602073674916	0.0356973809429621	0.15048899727339	-4.13091114117112
KLHL34	-0.436611942291745	0.896518842947054	-2.12583308983556	0.0357133615015726	0.15048899727339	-4.13128444896594
SZRD1	0.212543251019858	6.51475200584852	2.12577829428825	0.0357180292166284	0.15048899727339	-4.13139345439413
WNT3	0.327389142380391	2.12412328069744	2.12576950135973	0.0357187782843386	0.15048899727339	-4.13141094602988
UVSSA	0.275918544563813	2.06740322664524	2.12566724283994	0.0357274906631517	0.15048899727339	-4.13161436242347
CRIPAK	0.275918544563813	2.06740322664524	2.12566724283994	0.0357274906631517	0.15048899727339	-4.13161436242347
LEO1	0.246843561537699	4.95505966520721	2.12523875934533	0.0357640172366679	0.150609743795999	-4.132466619619
UTP14A	-0.235621574996007	4.84887547368902	-2.12508128406863	0.0357774495084256	0.150633203698296	-4.13277979952825
FZD9	-0.63810245218568	2.61028140924486	-2.1246143824556	0.0358173007537028	0.15075858707139	-4.13370822746952
CC2D2B	0.0534656783006422	0.121083394362343	2.12454804706086	0.035822965760453	0.15075858707139	-4.13384011933729
MYBPC1	-0.919741994306788	2.1280415603986	-2.12436003554913	0.0358390260495445	0.150793056244032	-4.13421391411486
MAN2C1	0.307658885547514	3.54570947896971	2.12394701408788	0.0358743289539488	0.150901771542236	-4.13503495520652
TEX9	0.281340681862924	1.52358233480645	2.12387350385093	0.0358806153721845	0.150901771542236	-4.13518107005206
AKAP10	0.27191775642889	3.9586458745544	2.12375366998601	0.0358908653163151	0.150911755612446	-4.1354192514847
ZNF385B	0.402320993738342	0.773949131320187	2.12294477146931	0.0359601203554671	0.151169781950659	-4.13702669238474
MCM10	-0.469919257613567	3.98160192599687	-2.12232809005709	0.0360129959909978	0.151320782029351	-4.13825178153638
RPS6KA1	0.30507342892367	5.11020830123934	2.12230905314607	0.0360146293264313	0.151320782029351	-4.13828959474072
PSMB9	0.565417355487435	5.40202477896006	2.12224958387674	0.0360197321035368	0.151320782029351	-4.13840771712759
BICRA	0.192470897343906	3.02439748396956	2.12206897793906	0.0360352328756094	0.151352717476886	-4.13876643171366
CD24	-0.600331843919188	10.0371225520125	-2.121627849858	0.0360731175794539	0.151478633780389	-4.13964247019333
LIAS	0.228734494667327	3.20325346933706	2.12149971795909	0.0360841281756105	0.151491669582137	-4.13989689657305
CCDC178	0.20717225181521	0.3177782712126	2.12132609225434	0.0360990527663381	0.151521128161184	-4.14024163562275
NIT1	0.219280739755567	4.73033513508696	2.12098157800891	0.0361286824559515	0.15161228307895	-4.14092560214123
CPEB4	0.310382817662522	3.14396519703301	2.12065413074921	0.0361568637848719	0.151652484854528	-4.14157559071266
NRL	0.170257137760038	1.18486803666584	2.12045157308973	0.0361743061557935	0.151652484854528	-4.14197762500289
TAF1D	-0.267953357929699	4.7998789101718	-2.12044641841559	0.0361747501229413	0.151652484854528	-4.1419878554843
UTF1	0.0536317999142192	0.0611736383492155	2.12037873490132	0.0361805800759068	0.151652484854528	-4.14212218482758
C1QB	0.573827127451541	7.81340977457738	2.12033095475535	0.0361846961311188	0.151652484854528	-4.14221701020579
SPTLC2	0.295604721438167	4.90106973422972	2.12029565578603	0.0361877372461533	0.151652484854528	-4.14228706394276
FEM1A	0.146590496232036	0.939834254463503	2.12016220611434	0.0361992363420934	0.151652484854528	-4.1425518962048
ZNF211	0.277576169820665	3.23698039413918	2.12013501715532	0.0362015795482808	0.151652484854528	-4.14260585109609
PPIAL4A	0.0766542539490186	0.196928079077165	2.11992821068768	0.0362194068879324	0.151694001175885	-4.14301622553836
SCAF1	0.262426357033527	5.75663827001214	2.11967030031934	0.0362416501631705	0.151740765524995	-4.14352795590453
RGL1	0.330507791198815	4.16191360166739	2.11960830888271	0.0362469983240811	0.151740765524995	-4.14365094707454
SRMS	0.555575044713423	1.74850546829645	2.11952333452518	0.0362543303884676	0.151740765524995	-4.14381953104071
DNAJB9	0.292107280744896	5.21319020122336	2.11907704577898	0.0362928597225793	0.151818127770846	-4.1447048387082
PRUNE1	-0.309107572343637	6.04119466706445	-2.11904490044381	0.0362956362826992	0.151818127770846	-4.1447685991233
DNM3	0.383402035691745	1.4292443938087	2.1190339304666	0.0362965838587884	0.151818127770846	-4.1447903579181
CMTM5	-0.486776293010975	0.75407881179808	-2.11865430079782	0.0363293890719366	0.151922178962763	-4.14554328413945
SLC26A1	0.267912523504102	1.39725676646495	2.11839095494186	0.0363521608087949	0.151984235927846	-4.14606550969479
LYSMD4	0.252048136455775	2.28250445330852	2.11814294585294	0.0363736176333053	0.152028945583239	-4.14655726719332
BBC3	0.337784763039052	3.01958995233158	2.11808060224227	0.0363790130908302	0.152028945583239	-4.14668087504695
CD28	0.38403810825146	1.94355484987653	2.11799228598906	0.0363866575045527	0.152028945583239	-4.14685597278481
SOX6	-0.465915357394935	1.51446808963199	-2.11786965459596	0.0363972744436308	0.152040151649097	-4.14709909332799
SCML2	-0.449619200776925	2.54891997629173	-2.11770667723167	0.0364113885170806	0.152065958015645	-4.14742218096138
CASZ1	0.32795097198355	2.72587203488705	2.11755130612321	0.0364248482785376	0.152089021108097	-4.14773016858654
ATOX1	0.260570183994288	4.75194011664798	2.1168781982808	0.0364832090891409	0.152257697656874	-4.14906421044902
NECAB1	0.284922583704755	0.844412082547002	2.11685389961599	0.0364853173777964	0.152257697656874	-4.14911236101322
PDZK1	0.499935972118265	1.03308522358623	2.11677595383967	0.0364920811012588	0.152257697656874	-4.149266815989
LZTS1	0.40905578324984	3.25892922768133	2.11671892205215	0.0364970307049748	0.152257697656874	-4.14937982512544
PPP1R3G	0.237482365111013	0.918280471495392	2.11626130191538	0.0365367670632387	0.152390290313173	-4.15028650317694
MRGPRG	0.044401196362719	0.0248065615344203	2.11593868547658	0.0365648031421323	0.152448538592204	-4.15092559135152
IKBKG	0.272413329901452	2.44220806568945	2.11587367787607	0.0365704546937952	0.152448538592204	-4.15105435753116
STK16	0.217390594353596	4.22115408980718	2.11582598875591	0.0365746011120693	0.152448538592204	-4.15114881718264
TMEM74	-0.262577730077116	0.712174899350068	-2.11570609844017	0.0365850269891451	0.152458830391259	-4.1513862798282
SRL	0.232113395341273	0.407949658732354	2.11560235248332	0.036594050994706	0.152463277040566	-4.15159175589835
ACTR1B	0.271931998782372	6.09029981398837	2.11527234444259	0.0366227684542205	0.152549753554635	-4.15224529806009
MSMO1	0.377322400211559	5.62470627153579	2.115025454349	0.0366442656712874	0.15258335530689	-4.15273417352184
SDR42E2	0.0484878138764474	0.134319724235814	2.11499679608139	0.0366467617098434	0.15258335530689	-4.1527909173286
